metodo,tipo,params,valor,tempo,rep,stdout,erro,timestamp
Algoritmo Genético,default,"726,565,668,302,479,250,750,500,500,500",-580.0,1.6282265186309814,0,-580.00,,1764717464.5038013
Algoritmo Genético,default,"750,766,279,836,500,250,750,500,500,500",-941.0,1.6125988960266113,0,-941.00,,1764717464.5038013
Algoritmo Genético,default,"750,250,500,500,500,250,750,500,500,500",-250.0,1.6282339096069336,0,-250.00,,1764717464.5194364
Algoritmo Genético,default,"726,565,668,302,479,250,750,500,500,500",-580.0,1.8592529296875,0,-580.00,,1764717464.7348278
Algoritmo Genético,default,"750,250,500,500,500,250,750,500,500,248",-2.0,1.9225199222564697,0,-2.00,,1764717464.7980947
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,500,500",-52.0,1.9229295253753662,0,-52.00,,1764717464.814132
Algoritmo Genético,default,"750,250,668,302,218,250,750,500,500,500",-502.0,1.9541940689086914,0,-502.00,,1764717464.829769
Algoritmo Genético,default,"726,250,500,500,500,250,750,500,447,500",-327.0,1.985865592956543,0,-327.00,,1764717464.8614404
Algoritmo Genético,default,"750,250,500,500,500,250,750,500,500,500",-250.0,1.3249170780181885,0,-250.00,,1764717465.8287184
Algoritmo Genético,default,"750,337,668,836,500,815,829,508,447,500",-470.0,1.3092820644378662,0,-470.00,,1764717465.8287184
Algoritmo Genético,default,"750,766,279,500,500,250,750,500,393,500",-1094.0,1.3249170780181885,0,-1094.00,,1764717465.8287184
Algoritmo Genético,default,"611,337,279,836,500,815,829,622,393,525",-913.0,1.3444554805755615,0,-913.00,,1764717466.1742244
Algoritmo Genético,default,"750,250,500,500,500,250,750,500,500,500",-250.0,1.4676175117492676,0,-250.00,,1764717466.2817495
Algoritmo Genético,default,"750,250,500,500,500,250,750,322,649,931",-608.0,1.4836547374725342,0,-608.00,,1764717466.2817495
Algoritmo Genético,default,"750,250,500,500,500,815,750,500,500,525",-840.0,1.5140471458435059,0,-840.00,,1764717466.3754876
Algoritmo Genético,default,"750,565,500,302,479,250,750,500,500,500",-388.0,1.6406598091125488,0,-388.00,,1764717466.3754876
Algoritmo Genético,default,"750,250,500,500,500,250,750,500,500,500",-250.0,2.251218557357788,0,-250.00,,1764717468.6267061
Algoritmo Genético,default,"750,250,500,500,999,250,750,500,500,285",-134.0,2.251218557357788,0,-134.00,,1764717468.6267061
Algoritmo Genético,default,"750,250,500,500,500,250,750,500,500,248",-2.0,2.251218557357788,0,-2.00,,1764717468.6267061
Algoritmo Genético,default,"750,250,668,302,500,250,750,500,500,500",-220.0,2.743818759918213,0,-220.00,,1764717469.1258364
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,649,500",-1.0,2.7523300647735596,0,-1.00,,1764717469.1343477
